index,target,mcc
28,classofworker,0.6138584023144534
28,detailedhouseholdandfamilystat,0.836486941705556
28,detailedhouseholdsummaryinhousehold,0.9057548076523901
28,detailedindustryrecode,0.7998284712267716
28,detailedoccupationrecode,0.6923642843549916
28,enrollineduinstlastwk,0.6286697356195112
28,familymembersunder18,0.6740652055829954
28,liveinthishouse1yearago,0.9734152478713575
28,majorindustrycode,0.9564486169695098
28,majoroccupationcode,0.942784463559736
28,migrationcodemovewithinreg,0.6638856749748635
28,taxfilerstat,0.6760105376039128
31,migrationcodechangeinmsa,0.6933600893691342
31,migrationcodechangeinreg,0.8483773383605284
31,migrationcodemovewithinreg,0.8621849759560957
31,migrationprevresinsunbelt,0.751437547176587
22,memberofalaborunion,0.6965359872770455
22,migrationcodechangeinmsa,0.753254616734902
22,migrationcodemovewithinreg,0.7423560983221487
5,migrationcodechangeinmsa,0.6653380721131175
5,migrationcodechangeinreg,0.8998649384498184
5,migrationcodemovewithinreg,0.9957301368787622
5,migrationprevresinsunbelt,0.9532700274288938
5,regionofpreviousresidence,0.9907956353764699
34,countryofbirthfather,0.6719002414273503
34,countryofbirthmother,0.6759706861512861
34,detailedoccupationrecode,0.6658731836735734
34,hispanicorigin,0.6148876686386138
34,liveinthishouse1yearago,1.0
34,majoroccupationcode,0.9918594256913222
34,migrationcodechangeinmsa,0.7591912811977196
34,migrationcodechangeinreg,0.9309824831596829
34,migrationcodemovewithinreg,0.9426551082384228
34,migrationprevresinsunbelt,0.8019717948835454
12,detailedhouseholdandfamilystat,0.8706008587568773
12,detailedhouseholdsummaryinhousehold,0.9707963011136514
12,familymembersunder18,0.7407494143190315
12,maritalstat,0.6502523415880872
12,taxfilerstat,0.7267636840041991
14,citizenship,0.7283653641438655
14,countryofbirthfather,0.6646131569538498
14,countryofbirthmother,0.6867042756679391
14,countryofbirthself,0.817094124320599
14,hispanicorigin,0.6215145962464699
14,migrationcodechangeinmsa,0.6704249076316288
14,migrationcodechangeinreg,0.8938375008293594
14,migrationcodemovewithinreg,0.9896508690529657
14,regionofpreviousresidence,0.9838832403174063
8,detailedindustryrecode,0.740498713215301
8,majorindustrycode,0.9717606796155797
8,majoroccupationcode,0.9511197462975527
17,countryofbirthfather,0.7058695166423675
17,countryofbirthmother,0.7273012754663448
17,hispanicorigin,0.657203999623552
17,migrationcodechangeinmsa,0.7388241404305176
17,migrationprevresinsunbelt,0.9719029996623303
17,regionofpreviousresidence,0.9948340264995124
17,taxfilerstat,0.6856292081424241
17,veteransbenefits,0.6284581761324161
15,citizenship,0.6078336396250233
15,countryofbirthfather,0.6802695653139148
15,countryofbirthmother,0.7022818468363746
15,liveinthishouse1yearago,0.9999999999999998
15,migrationcodechangeinmsa,0.7512588857688216
15,migrationcodechangeinreg,0.9323766314615637
15,migrationcodemovewithinreg,0.9976644212312792
15,taxfilerstat,0.6500089603612944
15,veteransbenefits,0.6258899495151904
9,taxfilerstat,0.6352417882388436
19,countryofbirthfather,0.7201386752331584
19,countryofbirthmother,0.7224054211951203
19,hispanicorigin,0.65426561779079
19,memberofalaborunion,0.6405096044587326
19,veteransbenefits,0.6150034663040158
38,detailedhouseholdandfamilystat,0.8596892815395172
38,detailedhouseholdsummaryinhousehold,0.9574338428591027
38,enrollineduinstlastwk,0.6102542269686109
38,familymembersunder18,0.7252229239243128
38,majoroccupationcode,0.9887893693437305
38,migrationcodechangeinmsa,0.7431279200311186
38,migrationcodechangeinreg,0.921852111798539
38,migrationcodemovewithinreg,0.9106541177254279
38,taxfilerstat,0.6591653672215492
6,detailedhouseholdandfamilystat,0.8434794620737975
6,detailedhouseholdsummaryinhousehold,0.9330093609345256
6,detailedindustryrecode,0.7972107445545199
6,detailedoccupationrecode,0.6888650594275741
6,familymembersunder18,0.7101175244841015
6,majorindustrycode,0.9559137133895004
6,majoroccupationcode,0.9478300181735764
6,taxfilerstat,0.6935143419869361
