index,target,mcc
58,majoroccupationcode,0.9484561825020731
58,taxfilerstat,0.6765628631805046
71,enrollineduinstlastwk,0.6359041244734733
71,liveinthishouse1yearago,0.9974743918615178
71,migrationcodechangeinmsa,0.7817579747007353
71,migrationcodechangeinreg,0.7727019914917418
71,taxfilerstat,0.6813522343964281
65,classofworker,0.6409332994609103
65,detailedindustryrecode,0.8080140631294073
65,detailedoccupationrecode,0.7045366161565634
65,majorindustrycode,0.9611614559166876
65,majoroccupationcode,0.9451364904352094
90,detailedhouseholdandfamilystat,0.8915245077440483
90,detailedhouseholdsummaryinhousehold,0.9658190861596895
90,enrollineduinstlastwk,0.6153326621321275
90,familymembersunder18,0.7908509491563154
90,maritalstat,0.6762541586202699
90,taxfilerstat,0.78419640490201
46,classofworker,0.6238113744583672
46,detailedhouseholdandfamilystat,0.8449352789169788
46,detailedhouseholdsummaryinhousehold,0.9272065087497303
46,detailedindustryrecode,0.8041147725496239
46,detailedoccupationrecode,0.6893550361856803
46,familymembersunder18,0.6633950951598109
46,majorindustrycode,0.963424607859103
46,majoroccupationcode,0.9434377318001833
46,taxfilerstat,0.6746857185980033
88,detailedhouseholdandfamilystat,0.8886405227592842
88,detailedhouseholdsummaryinhousehold,0.953363090008075
88,detailedindustryrecode,0.7625167278858265
88,detailedoccupationrecode,0.6563725728810671
88,familymembersunder18,0.7515817243654906
88,majorindustrycode,0.9593909068902261
88,majoroccupationcode,0.9553001616591387
88,maritalstat,0.6808687681773113
88,taxfilerstat,0.7781446376824673
47,detailedhouseholdandfamilystat,0.8546351124850707
47,detailedhouseholdsummaryinhousehold,0.9400897572471868
47,detailedindustryrecode,0.783845083848823
47,detailedoccupationrecode,0.6853015514166534
47,familymembersunder18,0.6975939595967193
47,majorindustrycode,0.9587821456534941
47,majoroccupationcode,0.9527666856864232
47,migrationcodechangeinmsa,0.7237416160525146
47,migrationcodemovewithinreg,0.7006996507663651
47,taxfilerstat,0.6686447259076156
98,migrationcodechangeinmsa,0.7292912788075615
98,migrationcodechangeinreg,0.9153303510830344
98,migrationcodemovewithinreg,0.9337176881700783
98,migrationprevresinsunbelt,0.7817491003362242
62,detailedindustryrecode,0.7870737762216988
62,detailedoccupationrecode,0.6678337294287287
62,liveinthishouse1yearago,1.0
62,majorindustrycode,0.9710195507808288
62,majoroccupationcode,0.9548657690932454
62,migrationcodechangeinmsa,0.7412741840710632
62,migrationcodechangeinreg,0.9206025364213298
62,migrationcodemovewithinreg,0.9141164305447812
89,countryofbirthfather,0.6200256270371288
89,countryofbirthmother,0.6278941758913537
89,liveinthishouse1yearago,0.9999999999999997
89,migrationcodechangeinmsa,0.663767584321036
89,migrationcodechangeinreg,0.9045583860977715
89,migrationcodemovewithinreg,0.9993058882948043
89,migrationprevresinsunbelt,0.9588667239446904
89,regionofpreviousresidence,0.9962073318658784
74,citizenship,0.7663074628519083
74,countryofbirthfather,0.7028163596209848
74,countryofbirthmother,0.719824178631974
74,countryofbirthself,0.8471984610405451
74,hispanicorigin,0.6736538184022365
74,liveinthishouse1yearago,0.9999999999999999
74,migrationcodechangeinmsa,0.7337168238338971
74,migrationcodechangeinreg,0.9323758097149909
74,migrationcodemovewithinreg,0.9918627562121111
74,migrationprevresinsunbelt,0.9614520486069124
74,regionofpreviousresidence,0.988928229306055
100,memberofalaborunion,0.7019403457759672
60,detailedindustryrecode,0.8082624264940105
60,detailedoccupationrecode,0.7035138807249124
60,familymembersunder18,0.6682449436085178
60,majorindustrycode,0.9612249442018413
60,majoroccupationcode,0.9518820440789263
60,migrationcodechangeinmsa,0.7356932225911215
60,migrationcodemovewithinreg,0.7228067402286237
60,taxfilerstat,0.6829720199425259
70,classofworker,0.6663467929612035
70,detailedindustryrecode,0.8271375276510822
70,majorindustrycode,0.990022916467889
70,maritalstat,0.6978022553785278
70,migrationcodechangeinmsa,0.7480623506185038
70,migrationcodemovewithinreg,0.7602422395742136
70,taxfilerstat,0.7520227081983138
77,detailedhouseholdandfamilystat,0.8537655401440905
77,detailedhouseholdsummaryinhousehold,0.9402261371315264
77,detailedindustryrecode,0.787741465906508
77,detailedoccupationrecode,0.6834136330297764
77,enrollineduinstlastwk,0.6195446733651223
77,familymembersunder18,0.713111677944298
77,majorindustrycode,0.9559295539234582
77,majoroccupationcode,0.9525753582684793
77,migrationcodechangeinmsa,0.7183113967045656
77,migrationcodemovewithinreg,0.7225313077635327
77,taxfilerstat,0.6620900791631924
63,classofworker,0.6627021077686003
63,liveinthishouse1yearago,0.9921769373048892
63,migrationcodechangeinmsa,0.7700872564846427
63,migrationcodemovewithinreg,0.7642279323425759
63,taxfilerstat,0.7032177819433131
93,detailedhouseholdandfamilystat,0.8635201428967717
93,detailedhouseholdsummaryinhousehold,0.977602723905358
93,memberofalaborunion,0.6629314019224225
93,taxfilerstat,0.67157944249332
99,detailedindustryrecode,0.7589624517150637
99,majorindustrycode,0.9902217600355676
99,maritalstat,0.6543775752802783
99,taxfilerstat,0.7459938317216703
64,detailedhouseholdandfamilystat,0.8952395460086114
64,detailedhouseholdsummaryinhousehold,0.9493266353668505
64,detailedindustryrecode,0.7949746402877639
64,detailedoccupationrecode,0.6879809763303805
64,familymembersunder18,0.7308399674699397
64,majorindustrycode,0.9556576685928776
64,majoroccupationcode,0.9478509034437196
64,maritalstat,0.6795332910774721
64,migrationcodechangeinmsa,0.7511600768654244
64,migrationcodechangeinreg,0.9221591225527699
64,migrationcodemovewithinreg,0.9112042349318722
64,taxfilerstat,0.7453762373242946
45,classofworker,0.6233280276125254
45,detailedhouseholdandfamilystat,0.8431886438189726
45,detailedhouseholdsummaryinhousehold,0.9229621971217807
45,detailedindustryrecode,0.8024839454966624
45,detailedoccupationrecode,0.6959536052966722
45,familymembersunder18,0.6814315397121973
45,majorindustrycode,0.9632699499629221
45,majoroccupationcode,0.9404484149595874
45,taxfilerstat,0.6734743254187631
53,classofworker,0.6568538582315407
53,detailedindustryrecode,0.8077877931333252
53,detailedoccupationrecode,0.7069325456465386
53,familymembersunder18,0.6198581236863256
53,majorindustrycode,0.963665513271502
53,majoroccupationcode,0.9468180701819655
53,migrationcodechangeinmsa,0.7453027900211435
53,migrationcodechangeinreg,0.9217061669024775
53,migrationcodemovewithinreg,0.9158962565187118
53,taxfilerstat,0.6732119017300199
84,countryofbirthfather,0.7479151946277511
84,countryofbirthmother,0.7453087720749405
84,hispanicorigin,0.6632343577038545
84,memberofalaborunion,0.6815193036136175
84,migrationcodechangeinmsa,0.6962387559463379
84,migrationcodechangeinreg,0.9098572256358106
84,migrationcodemovewithinreg,0.9010399277274218
84,taxfilerstat,0.6179873884212035
72,detailedhouseholdandfamilystat,0.8756447470966435
72,detailedhouseholdsummaryinhousehold,0.9525697126912727
72,familymembersunder18,0.7613143078096705
72,liveinthishouse1yearago,0.9918622784509163
72,migrationcodechangeinmsa,0.760268401426259
72,migrationcodechangeinreg,0.9272956965872226
72,migrationcodemovewithinreg,0.9132805337090782
72,taxfilerstat,0.7013710159066407
86,countryofbirthfather,0.7123264254537758
86,countryofbirthmother,0.7096824025342822
86,liveinthishouse1yearago,0.9999999999999994
86,migrationcodechangeinmsa,0.6956314250763168
86,migrationcodechangeinreg,0.9100533556100545
86,migrationcodemovewithinreg,0.9009742180045303
86,taxfilerstat,0.6123108371226744
86,veteransbenefits,0.6954750481428161
66,detailedhouseholdandfamilystat,0.8898077740535164
66,detailedhouseholdsummaryinhousehold,0.9439427114281316
66,detailedindustryrecode,0.8021318950800169
66,detailedoccupationrecode,0.7002117922969198
66,familymembersunder18,0.7620174781883126
66,majorindustrycode,0.958251966124005
66,majoroccupationcode,0.9493056062447683
66,maritalstat,0.6907888799991706
66,taxfilerstat,0.7629858514718433
56,classofworker,0.635233605152561
56,detailedhouseholdandfamilystat,0.8269534766927875
56,detailedhouseholdsummaryinhousehold,0.9086656253355924
56,detailedindustryrecode,0.8103027412481896
56,detailedoccupationrecode,0.6964371037953059
56,majorindustrycode,0.961694603328227
56,majoroccupationcode,0.945151554802154
56,migrationcodechangeinmsa,0.7173188746925728
56,migrationcodemovewithinreg,0.6916370927327389
56,taxfilerstat,0.6769062018089889
42,liveinthishouse1yearago,0.9123287671232876
42,regionofpreviousresidence,0.982675189948457
101,fillincquestionnaireforveteransadmin,0.8482401989873649
101,memberofalaborunion,0.6874157348786452
101,migrationcodechangeinmsa,0.6381022975258921
101,migrationcodemovewithinreg,0.6456009769052707
101,veteransbenefits,0.9782894390165748
54,citizenship,0.6069495148516842
54,countryofbirthfather,0.6877358428267261
54,countryofbirthmother,0.7029632188982664
54,liveinthishouse1yearago,0.9999999999999999
54,migrationcodechangeinmsa,0.7531491383009061
54,migrationcodechangeinreg,0.9377765322084893
54,migrationcodemovewithinreg,0.9983866563880168
54,taxfilerstat,0.6521150413665932
52,classofworker,0.6191322204631671
52,detailedhouseholdandfamilystat,0.8340840701329676
52,detailedhouseholdsummaryinhousehold,0.9111033378279292
52,detailedindustryrecode,0.8035572015129707
52,detailedoccupationrecode,0.6979997765732692
52,familymembersunder18,0.669077088402301
52,majorindustrycode,0.9560177228083289
52,majoroccupationcode,0.9421495877572768
52,taxfilerstat,0.6853898504734747
68,detailedindustryrecode,0.8054250909677068
68,familymembersunder18,0.672431343973071
68,liveinthishouse1yearago,0.9924169711353904
68,majorindustrycode,0.9868763454261708
68,migrationcodechangeinmsa,0.7632541765760165
68,migrationcodemovewithinreg,0.7558866055786193
69,detailedindustryrecode,0.7782131932413581
69,familymembersunder18,0.7245194370872576
69,majorindustrycode,0.9745391455444782
69,maritalstat,0.6715636205247455
69,migrationcodechangeinreg,0.9140661954538808
69,migrationcodemovewithinreg,0.9119755088242782
69,taxfilerstat,0.6951535068025411
8,memberofalaborunion,0.6159581875454522
32,memberofalaborunion,0.6203199530770509
87,detailedhouseholdandfamilystat,0.8750355091784479
87,detailedhouseholdsummaryinhousehold,0.9565285880356877
87,detailedindustryrecode,0.8084415421365329
87,familymembersunder18,0.6874404590653583
87,majorindustrycode,0.9796427693374565
87,migrationcodechangeinmsa,0.7477160084956485
87,migrationcodechangeinreg,0.9245762198138129
87,migrationcodemovewithinreg,0.9185964463662057
87,taxfilerstat,0.6629029766240966
82,detailedindustryrecode,0.7783689752898667
82,detailedoccupationrecode,0.6745693779931379
82,majorindustrycode,0.9626756462357567
82,majoroccupationcode,0.959211814013322
82,taxfilerstat,0.657769396661995
48,classofworker,0.6568121936219384
48,detailedhouseholdandfamilystat,0.8717408889980953
48,detailedhouseholdsummaryinhousehold,0.9437430620975208
48,familymembersunder18,0.7308844102227794
48,migrationcodechangeinmsa,0.7553502711610381
48,migrationcodechangeinreg,0.9230572663184516
48,migrationcodemovewithinreg,0.9176347316564644
48,taxfilerstat,0.6880115126321836
95,fillincquestionnaireforveteransadmin,0.7941192924066923
95,liveinthishouse1yearago,0.9999999999999998
95,migrationcodechangeinreg,0.797604763837123
95,migrationcodemovewithinreg,0.758502354902288
95,veteransbenefits,0.9646608995687016
2,migrationcodechangeinreg,0.8718333667475426
2,migrationcodemovewithinreg,1.0
